model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Make
 3 Series,2019.0,,Semi-Auto,18200.0,Diesel,150.0,48.7,2.0,BMW
 Z4,,18650.0,Semi-Auto,25300.0,Petrol,205.0,41.5,2.0,BMW
 4 Series,,22995.0,Automatic,7200.0,Petrol,145.0,48.7,2.0,BMW
 X6,2018.0,36995.0,Semi-Auto,6100.0,Diesel,145.0,47.1,3.0,
 5 Series,2018.0,26995.0,Automatic,6800.0,Diesel,145.0,68.9,2.0,BMW
 1 Series,2013.0,11995.0,Manual,31600.0,Diesel,,57.6,2.0,BMW
 5 Series,2018.0,25995.0,Semi-Auto,8700.0,Diesel,145.0,49.6,2.0,BMW
 X6,2016.0,29995.0,Automatic,43600.0,Diesel,200.0,44.8,3.0,BMW
 3 Series,2018.0,21495.0,Semi-Auto,16452.0,,150.0,48.7,2.0,BMW
 5 Series,2017.0,22998.0,Automatic,15838.0,Diesel,145.0,60.1,2.0,BMW
 5 Series,2019.0,34498.0,Automatic,6775.0,Diesel,145.0,51.4,3.0,BMW
 1 Series,2019.0,18498.0,Semi-Auto,11234.0,Diesel,145.0,68.9,2.0,BMW
 7 Series,2019.0,45898.0,Semi-Auto,5893.0,,145.0,44.1,3.0,BMW
 X3,2019.0,37898.0,Semi-Auto,9781.0,Diesel,145.0,48.7,3.0,BMW
 X5,2016.0,34498.0,Automatic,17303.0,Hybrid,0.0,85.6,2.0,BMW
 1 Series,2016.0,17998.0,Manual,25334.0,Petrol,300.0,35.3,3.0,BMW
 3 Series,2016.0,18498.0,Semi-Auto,36501.0,Diesel,145.0,53.3,3.0,BMW
 2 Series,2019.0,23998.0,Semi-Auto,2318.0,Petrol,,47.9,2.0,BMW
 X1,2017.0,21498.0,,14418.0,Diesel,145.0,55.4,2.0,BMW
,2017.0,18500.0,Semi-Auto,12160.0,Diesel,145.0,65.7,2.0,BMW
 X3,2018.0,31000.0,,20290.0,Diesel,145.0,48.7,3.0,BMW
 X1,2016.0,19500.0,Semi-Auto,13690.0,Diesel,125.0,57.6,2.0,BMW
 X5,,34000.0,Automatic,22158.0,Diesel,205.0,47.1,3.0,BMW
 X5,2015.0,28000.0,Automatic,36174.0,Diesel,205.0,47.1,3.0,BMW
 3 Series,2018.0,22000.0,Semi-Auto,30000.0,Diesel,150.0,53.3,3.0,BMW
 1 Series,2016.0,16000.0,Manual,40125.0,Petrol,305.0,35.3,3.0,BMW
 3 Series,2017.0,18000.0,Manual,20087.0,Petrol,165.0,44.8,2.0,BMW
 X7,2020.0,78000.0,Semi-Auto,5000.0,Diesel,150.0,31.4,3.0,BMW
 3 Series,2018.0,22500.0,Semi-Auto,11150.0,Petrol,145.0,48.7,2.0,BMW
 1 Series,2018.0,15500.0,Manual,5827.0,Petrol,145.0,37.7,1.5,BMW
 4 Series,2019.0,29000.0,Semi-Auto,14000.0,Diesel,145.0,50.4,3.0,BMW
 4 Series,2019.0,24700.0,Semi-Auto,5196.0,Diesel,,65.7,2.0,BMW
 2 Series,2019.0,24000.0,Semi-Auto,2500.0,Petrol,145.0,39.2,1.5,BMW
 1 Series,2018.0,16000.0,Manual,7000.0,Diesel,145.0,50.4,1.5,BMW
 X3,2019.0,56000.0,Semi-Auto,26.0,Petrol,145.0,24.8,3.0,BMW
 1 Series,2019.0,32000.0,Semi-Auto,4493.0,Petrol,145.0,34.5,2.0,BMW
 X1,2018.0,20000.0,Semi-Auto,10545.0,Diesel,145.0,60.1,2.0,BMW
 X1,2017.0,22000.0,,16500.0,Petrol,145.0,44.8,2.0,BMW
 3 Series,2016.0,16998.0,Semi-Auto,43695.0,Hybrid,0.0,134.5,2.0,
 X3,2015.0,17498.0,Semi-Auto,48867.0,,145.0,54.3,2.0,BMW
 1 Series,2017.0,15798.0,Semi-Auto,23157.0,Petrol,145.0,54.3,1.5,BMW
 X1,,18998.0,Semi-Auto,30434.0,Diesel,125.0,57.6,2.0,BMW
 3 Series,2015.0,20000.0,Semi-Auto,39700.0,Diesel,160.0,50.4,,BMW
 5 Series,2019.0,28000.0,Semi-Auto,5739.0,Diesel,145.0,62.8,2.0,BMW
 X5,2017.0,41500.0,Automatic,18000.0,Diesel,145.0,42.8,3.0,BMW
 1 Series,2018.0,16000.0,Semi-Auto,,Diesel,,68.9,1.5,BMW
 4 Series,2017.0,20800.0,Semi-Auto,14774.0,Diesel,125.0,58.9,2.0,BMW
 3 Series,2018.0,20500.0,Semi-Auto,12133.0,Petrol,145.0,48.7,2.0,BMW
 1 Series,2017.0,15500.0,Manual,15645.0,Petrol,125.0,52.3,1.5,BMW
 X4,2016.0,25000.0,,25085.0,Diesel,200.0,47.9,3.0,BMW
 1 Series,2017.0,21500.0,,19486.0,Petrol,145.0,39.8,3.0,BMW
 X2,2019.0,30000.0,,5431.0,Diesel,145.0,48.7,2.0,BMW
 7 Series,2020.0,53000.0,Semi-Auto,6555.0,Diesel,145.0,42.2,3.0,BMW
 3 Series,2014.0,14000.0,Semi-Auto,73923.0,Diesel,160.0,52.3,3.0,BMW
 1 Series,2018.0,25990.0,Semi-Auto,6500.0,Petrol,150.0,32.5,3.0,BMW
 X4,2018.0,32000.0,Semi-Auto,10920.0,Diesel,150.0,42.8,2.0,BMW
 3 Series,2019.0,24300.0,Semi-Auto,8000.0,Petrol,150.0,44.8,2.0,BMW
 5 Series,2019.0,33000.0,Semi-Auto,12250.0,Diesel,150.0,53.3,,BMW
 X3,2016.0,20500.0,Semi-Auto,37000.0,Diesel,145.0,54.3,2.0,BMW
 3 Series,2016.0,19000.0,Semi-Auto,40500.0,Diesel,145.0,53.3,3.0,BMW
 3 Series,,18000.0,Semi-Auto,33000.0,Diesel,145.0,60.1,2.0,BMW
 M4,2020.0,,Semi-Auto,2000.0,Petrol,145.0,32.5,3.0,BMW
 X3,2015.0,16500.0,Semi-Auto,,Diesel,145.0,54.3,2.0,BMW
 4 Series,2017.0,19800.0,Manual,17410.0,Petrol,150.0,40.9,2.0,BMW
 1 Series,2017.0,13500.0,Manual,25975.0,Petrol,145.0,53.3,1.5,BMW
 1 Series,2019.0,18500.0,Semi-Auto,12054.0,Petrol,150.0,54.3,1.5,BMW
,2014.0,9300.0,Manual,51203.0,Diesel,30.0,65.7,2.0,BMW
 X5,2019.0,50000.0,Semi-Auto,5145.0,Diesel,150.0,37.7,3.0,BMW
 1 Series,2017.0,11800.0,Manual,23274.0,,20.0,72.4,1.5,BMW
 4 Series,2018.0,22000.0,Semi-Auto,10948.0,Diesel,145.0,60.1,2.0,BMW
 2 Series,2019.0,27500.0,Semi-Auto,7000.0,Petrol,145.0,38.2,3.0,BMW
 5 Series,2019.0,28000.0,Semi-Auto,16000.0,,145.0,60.1,3.0,BMW
 2 Series,2020.0,29000.0,Manual,5550.0,Petrol,145.0,43.5,1.5,BMW
 3 Series,2014.0,16800.0,Semi-Auto,50687.0,Diesel,160.0,52.3,3.0,
 3 Series,2013.0,15500.0,Semi-Auto,46500.0,Diesel,150.0,55.4,3.0,BMW
 X1,2016.0,19300.0,Semi-Auto,,Diesel,125.0,60.1,2.0,BMW
 1 Series,2017.0,16998.0,Semi-Auto,12458.0,Diesel,30.0,62.8,2.0,BMW
 1 Series,2017.0,21498.0,Semi-Auto,21200.0,Petrol,200.0,39.8,3.0,BMW
 4 Series,,18998.0,Semi-Auto,20151.0,Diesel,145.0,53.3,3.0,BMW
 X1,2017.0,18498.0,Manual,13278.0,Diesel,125.0,58.9,2.0,BMW
 5 Series,2019.0,27000.0,Semi-Auto,9000.0,Petrol,145.0,48.7,2.0,BMW
 2 Series,2018.0,18000.0,Semi-Auto,13174.0,Diesel,145.0,49.6,2.0,BMW
 7 Series,2016.0,26000.0,Semi-Auto,39085.0,Diesel,145.0,54.3,3.0,BMW
 3 Series,2017.0,25500.0,Semi-Auto,14834.0,Diesel,145.0,51.4,3.0,BMW
 3 Series,2016.0,18000.0,Semi-Auto,15088.0,Diesel,145.0,55.4,3.0,BMW
 1 Series,2017.0,16800.0,Semi-Auto,16761.0,Diesel,145.0,67.3,2.0,BMW
 3 Series,2018.0,21300.0,Semi-Auto,18564.0,Diesel,145.0,60.1,2.0,BMW
 X2,2019.0,29000.0,Semi-Auto,1418.0,Petrol,145.0,36.2,2.0,BMW
 3 Series,2019.0,,Semi-Auto,5525.0,Diesel,145.0,50.4,2.0,BMW
 3 Series,2017.0,24000.0,Semi-Auto,15338.0,Diesel,145.0,49.6,3.0,BMW
 3 Series,2013.0,14990.0,Semi-Auto,35500.0,Diesel,145.0,55.4,2.0,BMW
 5 Series,2017.0,30000.0,Semi-Auto,11086.0,Diesel,145.0,53.3,3.0,BMW
 1 Series,2018.0,15800.0,Semi-Auto,11132.0,,145.0,55.5,1.5,BMW
 1 Series,2018.0,16500.0,Semi-Auto,7656.0,Petrol,145.0,37.2,1.5,BMW
 X3,2015.0,19500.0,Semi-Auto,41567.0,,145.0,54.3,2.0,BMW
 5 Series,2019.0,40000.0,Semi-Auto,1034.0,Petrol,145.0,39.2,3.0,BMW
 1 Series,2017.0,21800.0,Semi-Auto,20294.0,Petrol,200.0,39.8,,BMW
 3 Series,,20998.0,Semi-Auto,30422.0,Diesel,145.0,51.4,3.0,BMW
 3 Series,2017.0,19698.0,Semi-Auto,20313.0,Diesel,145.0,56.5,3.0,BMW
 3 Series,2016.0,21498.0,Semi-Auto,28775.0,Diesel,160.0,51.4,3.0,BMW
 3 Series,2015.0,,Semi-Auto,6147.0,Petrol,145.0,47.9,2.0,BMW
 X5,,24000.0,Automatic,45150.0,Diesel,200.0,45.6,3.0,BMW
 1 Series,2019.0,26000.0,Manual,2073.0,Diesel,145.0,57.7,1.5,BMW
 4 Series,2020.0,27000.0,Semi-Auto,,Petrol,145.0,48.7,2.0,BMW
,2020.0,27500.0,Semi-Auto,25.0,Diesel,,60.1,2.0,BMW
 X5,2019.0,52000.0,Semi-Auto,6500.0,Diesel,145.0,,3.0,BMW
 4 Series,2019.0,32000.0,Semi-Auto,4025.0,Diesel,145.0,50.4,3.0,BMW
 2 Series,2015.0,10498.0,Manual,27221.0,Diesel,,74.3,1.5,BMW
 3 Series,2013.0,9985.0,Manual,75561.0,Diesel,20.0,68.9,2.0,BMW
 X4,2015.0,19485.0,Manual,53755.0,Diesel,160.0,52.3,2.0,BMW
 3 Series,2013.0,9965.0,Semi-Auto,95043.0,Diesel,30.0,62.8,2.0,BMW
 X1,2014.0,10985.0,Semi-Auto,56952.0,Diesel,160.0,52.3,2.0,BMW
 1 Series,2017.0,13489.0,Semi-Auto,59066.0,Diesel,20.0,72.4,1.5,BMW
 3 Series,2016.0,13994.0,Semi-Auto,46889.0,Diesel,30.0,67.3,2.0,BMW
 5 Series,2019.0,35950.0,Semi-Auto,5137.0,Diesel,145.0,51.4,3.0,
 4 Series,2019.0,25490.0,Semi-Auto,8794.0,Diesel,145.0,60.1,2.0,BMW
 5 Series,2019.0,,Semi-Auto,9854.0,Diesel,145.0,53.3,3.0,BMW
 7 Series,2018.0,42000.0,Semi-Auto,7123.0,Diesel,145.0,52.3,3.0,BMW
 1 Series,2014.0,12000.0,Manual,41500.0,Diesel,125.0,57.6,2.0,BMW
 1 Series,2016.0,14000.0,Manual,,Diesel,30.0,,2.0,BMW
 M4,2019.0,48000.0,Semi-Auto,,Petrol,145.0,34.0,3.0,BMW
 2 Series,2019.0,23950.0,Semi-Auto,4413.0,Diesel,145.0,46.3,2.0,BMW
 4 Series,2019.0,26550.0,Semi-Auto,7292.0,Diesel,145.0,58.9,2.0,
 X1,2016.0,18000.0,,46354.0,Diesel,125.0,57.6,2.0,BMW
,2018.0,27990.0,Semi-Auto,21525.0,Diesel,,49.6,3.0,
 1 Series,2017.0,13450.0,Manual,15663.0,Petrol,150.0,53.3,1.5,BMW
 X5,2017.0,34990.0,Automatic,18000.0,Diesel,200.0,47.1,3.0,BMW
 4 Series,2020.0,29500.0,Semi-Auto,17.0,Diesel,145.0,60.1,2.0,BMW
 5 Series,2019.0,28500.0,Semi-Auto,,Diesel,145.0,62.8,2.0,BMW
 5 Series,2019.0,26000.0,Semi-Auto,4405.0,Petrol,145.0,48.7,2.0,BMW
 X2,2019.0,27000.0,Manual,4825.0,Diesel,145.0,49.6,2.0,BMW
 4 Series,2019.0,27000.0,Semi-Auto,4406.0,Diesel,145.0,60.1,2.0,BMW
 3 Series,2019.0,33000.0,Semi-Auto,11564.0,Diesel,145.0,49.6,,BMW
 X2,2019.0,32000.0,Semi-Auto,10.0,Petrol,145.0,34.0,2.0,BMW
 5 Series,2016.0,14495.0,Semi-Auto,51700.0,Diesel,30.0,65.7,2.0,BMW
 3 Series,2013.0,9498.0,Semi-Auto,55701.0,Petrol,145.0,47.9,1.6,BMW
 1 Series,2018.0,23498.0,Semi-Auto,11131.0,Petrol,145.0,39.8,3.0,BMW
 3 Series,2020.0,51000.0,Semi-Auto,5000.0,Diesel,150.0,43.5,3.0,BMW
 X3,2016.0,22000.0,Semi-Auto,25000.0,Diesel,150.0,54.3,2.0,BMW
 1 Series,2017.0,23000.0,Semi-Auto,18100.0,,150.0,39.8,3.0,BMW
 X6,2018.0,39990.0,Semi-Auto,7427.0,Diesel,145.0,40.9,3.0,BMW
 3 Series,2017.0,17000.0,Semi-Auto,43362.0,Diesel,145.0,56.5,3.0,BMW
 1 Series,,11990.0,Manual,18435.0,Petrol,125.0,,1.5,BMW
 1 Series,2019.0,16500.0,Semi-Auto,5000.0,Diesel,145.0,72.4,1.5,BMW
 X4,2018.0,40000.0,Semi-Auto,4135.0,Diesel,145.0,37.2,3.0,BMW
 1 Series,2019.0,27000.0,Semi-Auto,1214.0,Diesel,145.0,51.4,2.0,BMW
 M5,2019.0,72000.0,Semi-Auto,3545.0,Petrol,145.0,24.1,4.4,BMW
 3 Series,2017.0,19650.0,Semi-Auto,43267.0,Diesel,145.0,62.8,2.0,BMW
 X5,2020.0,60990.0,Semi-Auto,3500.0,Diesel,145.0,33.6,3.0,BMW
 4 Series,2019.0,22500.0,Semi-Auto,5623.0,Diesel,145.0,65.7,,BMW
 M4,2018.0,43500.0,Semi-Auto,2577.0,Petrol,150.0,34.0,3.0,BMW
 2 Series,2015.0,18700.0,,43617.0,Petrol,265.0,37.2,,BMW
 X5,,26000.0,Automatic,52936.0,Diesel,205.0,47.1,3.0,BMW
 7 Series,2017.0,34000.0,Semi-Auto,25000.0,Diesel,150.0,53.3,3.0,BMW
 3 Series,2014.0,15000.0,Semi-Auto,56000.0,Diesel,150.0,55.4,2.0,BMW
,2017.0,18300.0,Semi-Auto,20000.0,Diesel,150.0,62.8,2.0,BMW
 4 Series,2015.0,15990.0,Semi-Auto,87597.0,Diesel,160.0,51.4,3.0,BMW
 3 Series,2013.0,9995.0,Manual,,Petrol,200.0,41.5,2.0,BMW
 X2,2019.0,23498.0,Semi-Auto,3241.0,Petrol,150.0,40.4,2.0,BMW
 3 Series,2019.0,34450.0,Semi-Auto,3500.0,Diesel,145.0,45.6,3.0,BMW
 X7,2019.0,67400.0,Semi-Auto,5600.0,Diesel,150.0,33.6,3.0,BMW
 7 Series,2019.0,47990.0,Semi-Auto,7780.0,Petrol,145.0,34.5,3.0,BMW
 X3,2020.0,35900.0,,4500.0,Diesel,150.0,54.3,2.0,
 4 Series,2016.0,18498.0,Semi-Auto,24188.0,Diesel,145.0,55.4,3.0,BMW
 X1,2017.0,18998.0,Semi-Auto,26939.0,Diesel,145.0,65.7,2.0,BMW
 X1,2018.0,16995.0,Semi-Auto,17276.0,Petrol,150.0,46.3,1.5,BMW
 3 Series,2017.0,20998.0,Semi-Auto,26252.0,Diesel,145.0,,3.0,BMW
 3 Series,2017.0,15998.0,Semi-Auto,19675.0,Petrol,125.0,,2.0,BMW
 1 Series,2019.0,29000.0,Semi-Auto,100.0,Diesel,150.0,48.7,2.0,BMW
 X5,2019.0,51000.0,Semi-Auto,6000.0,Diesel,150.0,37.7,3.0,BMW
 X5,2017.0,29945.0,Automatic,30207.0,Diesel,200.0,47.1,3.0,BMW
 5 Series,2018.0,24595.0,Semi-Auto,28502.0,Diesel,145.0,65.7,2.0,BMW
 5 Series,2014.0,13990.0,Semi-Auto,73837.0,Diesel,160.0,51.4,3.0,BMW
 3 Series,2017.0,14990.0,Semi-Auto,48604.0,Diesel,30.0,67.3,2.0,BMW
 5 Series,2017.0,22990.0,Semi-Auto,33492.0,Diesel,145.0,60.1,2.0,BMW
 5 Series,2013.0,10495.0,Semi-Auto,83380.0,Diesel,125.0,57.6,2.0,BMW
 4 Series,2018.0,22595.0,Semi-Auto,18937.0,Petrol,145.0,48.7,2.0,BMW
 3 Series,2019.0,27995.0,Semi-Auto,2460.0,Diesel,145.0,53.3,2.0,BMW
 X1,2016.0,17298.0,Semi-Auto,48697.0,Diesel,125.0,57.6,2.0,BMW
 X1,2018.0,16995.0,Semi-Auto,17276.0,,150.0,46.3,1.5,BMW
 X1,,17995.0,Manual,23692.0,Diesel,125.0,58.9,2.0,BMW
 5 Series,2017.0,21998.0,Semi-Auto,25260.0,Diesel,145.0,60.1,2.0,BMW
 X1,2017.0,16698.0,Semi-Auto,25291.0,,30.0,65.7,2.0,BMW
 1 Series,2015.0,12298.0,Semi-Auto,37634.0,,30.0,64.2,2.0,BMW
 1 Series,2017.0,13798.0,Manual,34446.0,Diesel,145.0,65.7,2.0,BMW
 1 Series,2018.0,14000.0,Manual,19995.0,Petrol,145.0,37.7,1.5,BMW
 4 Series,2018.0,24000.0,Manual,24848.0,Petrol,145.0,36.7,3.0,BMW
 M4,2020.0,50000.0,Semi-Auto,700.0,Petrol,145.0,34.0,3.0,BMW
 4 Series,2018.0,21500.0,Semi-Auto,4038.0,Petrol,150.0,45.6,2.0,BMW
 3 Series,2016.0,22000.0,Semi-Auto,31250.0,Diesel,165.0,51.4,3.0,BMW
 5 Series,2015.0,16000.0,Semi-Auto,64194.0,Diesel,165.0,51.4,3.0,BMW
 3 Series,2015.0,18500.0,Semi-Auto,38218.0,Diesel,165.0,51.4,,BMW
 3 Series,2019.0,28000.0,Automatic,6148.0,Diesel,145.0,52.3,2.0,BMW
 3 Series,2018.0,27000.0,Automatic,13430.0,Diesel,145.0,49.6,3.0,BMW
 X3,2015.0,17000.0,Semi-Auto,35500.0,Diesel,200.0,47.9,3.0,
 X3,2014.0,14495.0,Semi-Auto,56787.0,Diesel,150.0,54.3,2.0,BMW
 1 Series,2016.0,16200.0,Semi-Auto,13369.0,Diesel,20.0,68.9,1.5,BMW
 2 Series,2018.0,19000.0,Semi-Auto,3764.0,Petrol,145.0,53.3,1.5,BMW
 4 Series,,17495.0,Manual,13471.0,Petrol,145.0,46.3,2.0,BMW
 i8,2016.0,48998.0,Automatic,10087.0,Hybrid,0.0,134.5,1.5,
 X4,2018.0,36000.0,Semi-Auto,5000.0,Diesel,145.0,40.4,3.0,BMW
 M4,2020.0,43000.0,Semi-Auto,40.0,Petrol,145.0,34.0,3.0,BMW
 3 Series,2020.0,40000.0,Semi-Auto,2000.0,Diesel,145.0,47.9,3.0,
 7 Series,2019.0,49000.0,Semi-Auto,7970.0,Diesel,,44.8,3.0,
 M2,2016.0,31000.0,Semi-Auto,14712.0,Petrol,260.0,35.8,3.0,BMW
 X7,2019.0,67000.0,Semi-Auto,4900.0,Diesel,145.0,33.6,3.0,BMW
,2018.0,30500.0,Semi-Auto,9671.0,Petrol,145.0,39.2,3.0,BMW
 2 Series,2019.0,21500.0,Semi-Auto,2070.0,Petrol,145.0,40.9,1.5,BMW
 3 Series,2016.0,19500.0,Semi-Auto,49104.0,Diesel,160.0,51.4,3.0,BMW
 1 Series,2016.0,19000.0,Semi-Auto,42792.0,Petrol,200.0,39.8,3.0,BMW
 2 Series,2019.0,30000.0,Semi-Auto,5555.0,Petrol,145.0,38.2,3.0,BMW
 5 Series,2019.0,42500.0,,3555.0,Diesel,145.0,51.4,3.0,BMW
 3 Series,2016.0,22500.0,Semi-Auto,16890.0,Diesel,160.0,51.4,,
 2 Series,2020.0,36000.0,,5550.0,Petrol,145.0,36.2,2.0,
 3 Series,2018.0,25000.0,Semi-Auto,23555.0,Diesel,145.0,49.6,3.0,BMW
,2018.0,14998.0,Manual,2683.0,Petrol,145.0,44.1,1.5,BMW
 X1,2017.0,16998.0,Semi-Auto,46622.0,Diesel,125.0,57.6,2.0,BMW
 3 Series,2016.0,13298.0,Semi-Auto,46392.0,Diesel,0.0,74.3,2.0,BMW
 3 Series,2013.0,12298.0,Semi-Auto,73845.0,Diesel,145.0,54.3,3.0,BMW
 5 Series,2018.0,23998.0,Semi-Auto,14052.0,Diesel,145.0,62.8,2.0,BMW
 3 Series,2019.0,26498.0,Semi-Auto,21165.0,Diesel,,48.7,2.0,BMW
 4 Series,2019.0,21998.0,Semi-Auto,19856.0,Diesel,145.0,65.7,2.0,BMW
 3 Series,2019.0,23298.0,Semi-Auto,11974.0,Diesel,145.0,54.3,2.0,BMW
 1 Series,2015.0,13500.0,Manual,31652.0,Diesel,30.0,62.8,2.0,BMW
 2 Series,2018.0,17500.0,Automatic,6079.0,Diesel,145.0,51.4,2.0,BMW
 1 Series,2019.0,16600.0,Manual,7000.0,Diesel,145.0,68.9,2.0,BMW
 2 Series,2016.0,16450.0,Semi-Auto,10250.0,Diesel,30.0,,2.0,BMW
 X5,2019.0,49000.0,Semi-Auto,4860.0,Diesel,145.0,,,BMW
 X1,2019.0,25500.0,Automatic,2984.0,Diesel,145.0,60.1,2.0,BMW
 3 Series,2016.0,14000.0,Manual,30679.0,Diesel,125.0,62.8,2.0,BMW
 6 Series,2017.0,27500.0,Semi-Auto,21083.0,Diesel,145.0,51.4,3.0,BMW
,2017.0,13500.0,Manual,16423.0,Diesel,150.0,72.4,,BMW
 4 Series,2019.0,25000.0,Manual,4000.0,Diesel,150.0,55.4,2.0,BMW
 3 Series,2019.0,32000.0,Semi-Auto,15114.0,Diesel,150.0,49.6,3.0,BMW
 5 Series,2017.0,30000.0,Semi-Auto,9750.0,Diesel,,56.5,3.0,BMW
 5 Series,2017.0,21900.0,Semi-Auto,38649.0,Diesel,145.0,65.7,2.0,BMW
 3 Series,2019.0,34900.0,Semi-Auto,4600.0,Diesel,145.0,,2.0,BMW
 1 Series,2019.0,22700.0,Semi-Auto,14822.0,Diesel,145.0,60.1,2.0,BMW
 X2,2018.0,23900.0,Semi-Auto,12887.0,Diesel,145.0,61.4,2.0,BMW
 4 Series,2019.0,27450.0,Semi-Auto,8142.0,Diesel,145.0,52.3,3.0,BMW
 X5,2019.0,46600.0,Semi-Auto,9584.0,Diesel,145.0,37.7,3.0,BMW
 4 Series,2019.0,26800.0,Semi-Auto,7667.0,Diesel,145.0,58.9,2.0,BMW
 1 Series,2015.0,16450.0,Semi-Auto,25499.0,Diesel,125.0,60.1,2.0,BMW
 X1,2019.0,25000.0,Manual,3715.0,Diesel,145.0,68.9,2.0,BMW
 X2,2019.0,27000.0,Automatic,,Diesel,145.0,50.4,2.0,BMW
 3 Series,2019.0,32000.0,Automatic,5557.0,Diesel,,49.6,2.0,BMW
 2 Series,2019.0,21000.0,Semi-Auto,,Petrol,,40.9,1.5,BMW
 2 Series,,21000.0,Manual,3078.0,Petrol,145.0,39.8,1.5,BMW
 2 Series,2019.0,21000.0,Manual,1251.0,Petrol,145.0,42.8,1.5,BMW
 2 Series,2019.0,23500.0,Semi-Auto,2664.0,Petrol,145.0,50.4,2.0,BMW
 2 Series,2019.0,20500.0,Manual,1612.0,,145.0,42.8,1.5,BMW
 4 Series,2018.0,20500.0,Semi-Auto,6668.0,Diesel,145.0,65.7,2.0,BMW
 2 Series,2019.0,20500.0,Automatic,6679.0,Petrol,145.0,47.9,2.0,BMW
 2 Series,2019.0,20500.0,Automatic,1689.0,Petrol,145.0,50.4,2.0,BMW
 5 Series,2017.0,24998.0,Semi-Auto,24769.0,Diesel,145.0,60.1,3.0,BMW
 4 Series,2018.0,20990.0,Semi-Auto,26706.0,Diesel,150.0,58.9,2.0,BMW
 X3,2016.0,18990.0,Semi-Auto,12996.0,Diesel,150.0,,2.0,BMW
 2 Series,2019.0,19500.0,Manual,1501.0,Petrol,145.0,42.8,1.5,BMW
 2 Series,2019.0,23500.0,Semi-Auto,2164.0,Diesel,145.0,49.6,2.0,BMW
 M4,2020.0,48000.0,Semi-Auto,30.0,Petrol,145.0,34.0,3.0,BMW
 5 Series,2019.0,,Automatic,3388.0,Diesel,145.0,60.1,3.0,BMW
 2 Series,2015.0,12000.0,Manual,28410.0,Petrol,30.0,57.6,1.5,BMW
 2 Series,2019.0,24000.0,Automatic,477.0,Petrol,145.0,47.9,,BMW
 5 Series,2019.0,30000.0,Automatic,10654.0,Diesel,145.0,60.1,2.0,BMW
 X2,2019.0,29000.0,Automatic,,Diesel,145.0,48.7,2.0,BMW
 4 Series,2019.0,25450.0,Semi-Auto,1000.0,Diesel,150.0,60.1,2.0,
 X2,2018.0,24490.0,Semi-Auto,7100.0,Diesel,,61.4,2.0,BMW
 X1,2014.0,12490.0,Semi-Auto,49400.0,Diesel,165.0,51.4,2.0,BMW
 2 Series,2019.0,19750.0,Semi-Auto,9014.0,Diesel,145.0,49.6,2.0,BMW
 5 Series,2017.0,21900.0,Semi-Auto,23291.0,Diesel,145.0,65.7,2.0,BMW
 X1,2018.0,21500.0,Semi-Auto,12710.0,Petrol,145.0,44.8,2.0,BMW
 3 Series,2018.0,27500.0,Semi-Auto,9329.0,Diesel,,51.4,3.0,BMW
 X5,2018.0,34756.0,Automatic,20630.0,Diesel,145.0,47.1,3.0,BMW
 1 Series,2017.0,21514.0,Semi-Auto,15907.0,Petrol,150.0,39.8,,BMW
 X1,2016.0,18998.0,Semi-Auto,24347.0,Diesel,150.0,55.4,2.0,BMW
 1 Series,,22000.0,Manual,2574.0,Petrol,145.0,44.1,1.5,BMW
 1 Series,2019.0,21000.0,Manual,1906.0,Petrol,145.0,44.1,1.5,BMW
 3 Series,2019.0,31000.0,Semi-Auto,1397.0,,145.0,50.4,2.0,BMW
 X5,2014.0,25000.0,Automatic,38389.0,Diesel,200.0,47.1,3.0,BMW
 5 Series,2018.0,23500.0,Semi-Auto,23650.0,Diesel,145.0,53.3,3.0,BMW
 1 Series,2013.0,10500.0,Manual,48255.0,Diesel,30.0,62.8,2.0,BMW
 3 Series,2013.0,15000.0,Semi-Auto,,Diesel,125.0,58.9,2.0,BMW
 X4,2020.0,43000.0,Semi-Auto,857.0,Diesel,145.0,40.9,3.0,BMW
 3 Series,2018.0,17998.0,Semi-Auto,19950.0,,145.0,65.7,2.0,BMW
 1 Series,2016.0,15498.0,Semi-Auto,15621.0,Diesel,30.0,65.7,2.0,BMW
 1 Series,2019.0,29398.0,Semi-Auto,9983.0,Petrol,145.0,39.8,3.0,BMW
,2013.0,10420.0,,53352.0,Petrol,200.0,43.5,2.0,BMW
 2 Series,2016.0,17998.0,Semi-Auto,28099.0,Diesel,145.0,55.4,2.0,BMW
 X1,2016.0,18998.0,Semi-Auto,20874.0,Diesel,150.0,55.4,2.0,BMW
 1 Series,2016.0,14398.0,Semi-Auto,21037.0,Diesel,20.0,68.9,1.5,BMW
 1 Series,2017.0,18998.0,Manual,17888.0,Petrol,260.0,36.2,3.0,BMW
 5 Series,2019.0,26498.0,Semi-Auto,16466.0,Diesel,145.0,60.1,2.0,BMW
 3 Series,2015.0,12998.0,Semi-Auto,25243.0,Diesel,30.0,62.8,2.0,BMW
 X1,2016.0,15998.0,Manual,45484.0,Diesel,125.0,58.9,2.0,BMW
 3 Series,2019.0,27998.0,Semi-Auto,9624.0,Diesel,150.0,52.3,2.0,BMW
 1 Series,,14998.0,Manual,23879.0,Diesel,30.0,62.8,2.0,BMW
 X1,2017.0,19998.0,Semi-Auto,17922.0,,145.0,55.4,2.0,BMW
